shipment_id,cost_type,calc_method,rate_ref,cost_amount,currency,load_date,update_date
S007887,Accessorial: TONU,flat,TONU,105.93,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007888,Base,per-mile,RPM 2.20,781.45,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007888,Fuel,index,DOE 3.85,75.17,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007889,Accessorial: TONU,flat,TONU,144.85,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007890,Accessorial: TONU,flat,TONU,192.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007891,Base,per-mile,RPM 1.77,1285.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007891,Fuel,index,DOE 3.90,130.03,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007892,Base,per-mile,RPM 1.85,3333.25,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007892,Fuel,index,DOE 3.94,333.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007893,Base,per-mile,RPM 1.85,1619.27,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007893,Fuel,index,DOE 3.89,136.79,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007894,Base,per-mile,RPM 2.20,1953.11,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007894,Fuel,index,DOE 3.86,162.45,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007895,Base,per-mile,RPM 2.12,3068.73,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007895,Fuel,index,DOE 3.84,244.31,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007896,Base,per-mile,RPM 2.20,1115.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007896,Fuel,index,DOE 3.89,80.98,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007897,Base,per-mile,RPM 2.35,1505.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007897,Fuel,index,DOE 3.89,123.92,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007898,Base,per-mile,RPM 2.38,1387.09,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007898,Fuel,index,DOE 3.94,110.79,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007899,Base,per-mile,RPM 2.14,1068.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007899,Fuel,index,DOE 3.92,78.46,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007900,Accessorial: Detention,flat,DETENTION,320.99,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007900,Base,per-mile,RPM 2.53,966.44,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007900,Fuel,index,DOE 3.92,68.61,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007901,Base,per-mile,RPM 1.93,780.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007901,Fuel,index,DOE 3.86,62.26,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007902,Accessorial: Layover,flat,LAYOVER,191.39,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007902,Base,per-mile,RPM 1.85,2335.76,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007902,Fuel,index,DOE 3.98,256.76,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007903,Base,per-mile,RPM 1.79,4160.67,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007903,Fuel,index,DOE 3.92,404.24,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007904,Base,per-mile,RPM 2.52,693.69,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007904,Fuel,index,DOE 3.85,50.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007905,Accessorial: TONU,flat,TONU,169.17,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007906,Accessorial: Detention,flat,DETENTION,244.1,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007906,Base,per-mile,RPM 1.93,2152.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007906,Fuel,index,DOE 3.87,192.64,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007907,Base,per-mile,RPM 2.65,840.45,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007907,Fuel,index,DOE 3.87,62.97,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007908,Accessorial: Layover,flat,LAYOVER,321.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007908,Base,per-mile,RPM 1.89,553.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007908,Fuel,index,DOE 3.85,54.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007909,Base,per-mile,RPM 2.40,669.34,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007909,Fuel,index,DOE 3.94,44.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007910,Base,per-mile,RPM 2.62,910.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007910,Fuel,index,DOE 3.87,60.57,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007911,Base,per-mile,RPM 1.97,598.82,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007911,Fuel,index,DOE 3.82,44.18,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007912,Base,per-mile,RPM 1.85,1350.55,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007912,Fuel,index,DOE 3.77,127.89,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007913,Base,per-mile,RPM 2.15,825.8,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007913,Fuel,index,DOE 3.92,69.52,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007914,Base,per-mile,RPM 2.36,3395.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007914,Fuel,index,DOE 3.85,241.71,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007915,Base,per-mile,RPM 1.74,1291.89,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007915,Fuel,index,DOE 3.82,139.56,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007916,Base,per-mile,RPM 1.88,2625.4,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007916,Fuel,index,DOE 3.84,247.82,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007917,Base,per-mile,RPM 1.93,1854.97,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007917,Fuel,index,DOE 3.92,159.58,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007918,Accessorial: TONU,flat,TONU,92.76,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007919,Accessorial: Layover,flat,LAYOVER,218.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007919,Base,per-mile,RPM 2.12,396.16,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007919,Fuel,index,DOE 3.89,31.27,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007920,Base,per-mile,RPM 2.36,1013.61,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007920,Fuel,index,DOE 3.87,75.31,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007921,Accessorial: Layover,flat,LAYOVER,67.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007921,Base,per-mile,RPM 2.11,3640.67,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007921,Fuel,index,DOE 3.82,270.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007922,Base,per-mile,RPM 1.88,531.36,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007922,Fuel,index,DOE 3.94,52.89,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007923,Base,per-mile,RPM 2.47,614.92,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007923,Fuel,index,DOE 3.94,45.9,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007924,Base,per-mile,RPM 2.24,1691.5,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007924,Fuel,index,DOE 3.85,142.52,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007925,Accessorial: TONU,flat,TONU,145.5,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007926,Base,per-mile,RPM 2.23,3684.29,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007926,Fuel,index,DOE 3.90,296.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007927,Base,per-mile,RPM 2.69,866.69,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007927,Fuel,index,DOE 3.87,55.92,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007928,Base,per-mile,RPM 2.30,1198.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007928,Fuel,index,DOE 3.94,87.29,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007929,Base,per-mile,RPM 2.33,3560.86,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007929,Fuel,index,DOE 3.85,276.07,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007930,Base,per-mile,RPM 1.70,1640.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007930,Fuel,index,DOE 3.89,186.74,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007931,Base,per-mile,RPM 2.38,1641.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007931,Fuel,index,DOE 3.89,141.71,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007932,Base,per-mile,RPM 2.30,3747.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007932,Fuel,index,DOE 3.82,261.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007933,Base,per-mile,RPM 2.44,724.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007933,Fuel,index,DOE 3.85,45.51,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007934,Base,per-mile,RPM 2.73,711.85,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007934,Fuel,index,DOE 3.83,45.27,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007935,Base,per-mile,RPM 2.33,1147.31,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007935,Fuel,index,DOE 3.92,91.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007936,Base,per-mile,RPM 2.30,1038.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007936,Fuel,index,DOE 3.87,70.9,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007937,Accessorial: Lumper,flat,LUMPER,281.76,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007937,Base,per-mile,RPM 2.17,1475.39,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007937,Fuel,index,DOE 3.90,148.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007938,Base,per-mile,RPM 1.82,991.33,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007938,Fuel,index,DOE 3.94,89.75,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007939,Accessorial: Layover,flat,LAYOVER,53.86,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007939,Base,per-mile,RPM 1.87,3093.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007939,Fuel,index,DOE 3.87,287.37,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007940,Base,per-mile,RPM 2.13,2797.74,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007940,Fuel,index,DOE 3.84,242.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007941,Accessorial: TONU,flat,TONU,101.11,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007942,Base,per-mile,RPM 2.12,3157.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007942,Fuel,index,DOE 4.08,251.89,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007943,Accessorial: TONU,flat,TONU,171.58,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007944,Base,per-mile,RPM 2.29,1665.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007944,Fuel,index,DOE 3.94,131.0,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007945,Base,per-mile,RPM 2.00,815.06,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007945,Fuel,index,DOE 3.89,65.08,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007946,Base,per-mile,RPM 2.13,668.4,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007946,Fuel,index,DOE 3.92,51.45,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007947,Base,per-mile,RPM 2.41,810.27,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007947,Fuel,index,DOE 3.89,60.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007948,Base,per-mile,RPM 2.36,1615.54,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007948,Fuel,index,DOE 3.89,136.56,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007949,Base,per-mile,RPM 2.60,863.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007949,Fuel,index,DOE 3.94,65.59,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007950,Base,per-mile,RPM 1.88,1003.31,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007950,Fuel,index,DOE 3.94,92.55,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007951,Base,per-mile,RPM 1.92,970.67,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007951,Fuel,index,DOE 3.83,95.03,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007952,Base,per-mile,RPM 1.74,1003.42,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007952,Fuel,index,DOE 3.85,96.98,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007953,Base,per-mile,RPM 1.80,1786.99,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007953,Fuel,index,DOE 3.89,205.3,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007954,Base,per-mile,RPM 2.09,1254.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007954,Fuel,index,DOE 3.98,106.27,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007955,Base,per-mile,RPM 1.77,2188.04,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007955,Fuel,index,DOE 3.94,209.12,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007956,Accessorial: Layover,flat,LAYOVER,346.55,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007956,Base,per-mile,RPM 1.79,2314.58,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007956,Fuel,index,DOE 3.85,225.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007957,Base,per-mile,RPM 1.84,2365.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007957,Fuel,index,DOE 3.89,217.34,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007958,Base,per-mile,RPM 2.17,1049.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007958,Fuel,index,DOE 3.84,70.82,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007959,Base,per-mile,RPM 2.15,4140.28,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007959,Fuel,index,DOE 3.89,335.47,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007960,Base,per-mile,RPM 2.40,2593.18,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007960,Fuel,index,DOE 3.94,174.08,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007961,Base,per-mile,RPM 1.96,3642.05,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007961,Fuel,index,DOE 3.84,325.32,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007962,Base,per-mile,RPM 2.50,652.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007962,Fuel,index,DOE 3.87,43.7,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007963,Base,per-mile,RPM 2.55,711.81,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007963,Fuel,index,DOE 3.85,46.52,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007964,Accessorial: TONU,flat,TONU,154.86,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007965,Base,per-mile,RPM 2.61,1007.91,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007965,Fuel,index,DOE 3.84,65.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007966,Base,per-mile,RPM 1.91,597.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007966,Fuel,index,DOE 3.94,58.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007967,Accessorial: Layover,flat,LAYOVER,327.76,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007967,Base,per-mile,RPM 2.41,1038.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007967,Fuel,index,DOE 3.89,90.48,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007968,Base,per-mile,RPM 1.90,1428.68,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007968,Fuel,index,DOE 3.94,148.15,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007969,Accessorial: Detention,flat,DETENTION,232.29,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007969,Base,per-mile,RPM 2.33,4157.23,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007969,Fuel,index,DOE 3.90,333.81,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007970,Base,per-mile,RPM 2.37,1675.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007970,Fuel,index,DOE 3.85,125.31,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007971,Base,per-mile,RPM 1.88,1291.74,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007971,Fuel,index,DOE 3.87,121.61,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007972,Base,per-mile,RPM 2.10,862.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007972,Fuel,index,DOE 3.90,73.32,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007973,Base,per-mile,RPM 2.39,865.12,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007973,Fuel,index,DOE 3.83,55.53,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007974,Base,per-mile,RPM 2.39,1161.71,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007974,Fuel,index,DOE 3.86,84.22,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007975,Accessorial: Detention,flat,DETENTION,295.13,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007975,Base,per-mile,RPM 2.21,1686.07,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007975,Fuel,index,DOE 3.89,129.74,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007976,Base,per-mile,RPM 1.84,1422.47,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007976,Fuel,index,DOE 3.85,120.33,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007977,Accessorial: TONU,flat,TONU,163.34,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007978,Base,per-mile,RPM 1.90,480.29,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007978,Fuel,index,DOE 3.89,51.3,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007979,Base,per-mile,RPM 2.40,1890.87,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007979,Fuel,index,DOE 4.08,148.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007980,Base,per-mile,RPM 2.17,986.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007980,Fuel,index,DOE 3.83,65.6,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007981,Base,per-mile,RPM 2.11,3379.38,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007981,Fuel,index,DOE 3.83,244.78,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007982,Base,per-mile,RPM 2.25,1193.41,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007982,Fuel,index,DOE 3.85,98.18,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007983,Base,per-mile,RPM 2.10,3827.65,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007983,Fuel,index,DOE 3.90,269.85,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007984,Base,per-mile,RPM 2.27,2635.53,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007984,Fuel,index,DOE 3.90,225.33,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007985,Base,per-mile,RPM 1.99,380.97,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007985,Fuel,index,DOE 3.92,31.23,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007986,Accessorial: TONU,flat,TONU,164.96,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007987,Base,per-mile,RPM 1.72,3729.69,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007987,Fuel,index,DOE 3.94,364.66,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007988,Base,per-mile,RPM 2.26,2555.82,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007988,Fuel,index,DOE 3.87,209.35,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007989,Base,per-mile,RPM 2.21,1018.19,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S007989,Fuel,index,DOE 3.84,77.94,USD,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
