shipment_id,leg_id,customer_id,carrier_id,equipment_id,origin_loc_id,dest_loc_id,lane_id,tender_ts,pickup_plan_ts,pickup_actual_ts,delivery_plan_ts,delivery_actual_ts,planned_miles,actual_miles,pieces,weight_lbs,cube,revenue,total_cost,fuel_surcharge,accessorial_cost,status,isdeliveredontime,isinfull,isotif,cancel_flag,load_date,update_date
S005950,1,3,8,2,45,6,156,2024-02-27T02:56:00+00:00,2024-02-27T17:56:00+00:00,2024-02-27T20:56:00+00:00,2024-02-29T23:56:00+00:00,2024-03-01T03:56:00+00:00,411.0,414.64,24,19873.44,2533.55,1035.63,822.7,55.92,140.45,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005951,1,5,9,2,41,18,145,2024-02-04T19:50:00+00:00,2024-02-05T08:50:00+00:00,2024-02-05T09:50:00+00:00,2024-02-09T09:50:00+00:00,2024-02-09T17:50:00+00:00,2235.4,2222.8,8,32311.58,2280.73,4649.07,3422.24,298.98,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005952,1,13,10,3,17,22,61,2024-02-04T21:21:00+00:00,2024-02-05T15:21:00+00:00,2024-02-05T16:21:00+00:00,2024-02-07T23:21:00+00:00,2024-02-07T16:21:00+00:00,492.39,504.6,15,25748.8,1376.72,1118.1,859.87,65.86,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005953,1,9,10,3,1,46,11,2024-06-20T15:30:00+00:00,2024-06-21T11:30:00+00:00,2024-06-21T11:30:00+00:00,2024-06-24T19:30:00+00:00,2024-06-24T10:30:00+00:00,685.64,691.66,5,24027.72,3489.47,1447.39,1270.59,95.99,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005954,1,19,8,2,33,6,114,2024-07-01T16:58:00+00:00,2024-07-02T15:58:00+00:00,2024-07-02T18:58:00+00:00,2024-07-06T22:58:00+00:00,2024-07-06T19:58:00+00:00,1700.6,1714.32,3,28813.64,2123.98,3430.36,2521.42,243.44,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005955,1,15,10,1,5,30,21,2024-06-29T07:03:00+00:00,2024-06-29T12:03:00+00:00,2024-06-29T14:03:00+00:00,2024-07-02T14:03:00+00:00,2024-07-03T00:03:00+00:00,945.13,945.13,7,16030.05,995.91,1835.39,1323.12,134.16,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005956,1,15,5,1,29,14,102,2024-05-29T12:34:00+00:00,2024-05-30T12:34:00+00:00,2024-05-30T14:34:00+00:00,2024-06-03T15:34:00+00:00,2024-06-03T20:34:00+00:00,818.57,811.76,16,18547.61,1536.18,1359.68,1056.75,113.0,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005957,1,4,15,1,57,54,210,2024-06-04T10:56:00+00:00,2024-06-05T08:56:00+00:00,2024-06-05T09:56:00+00:00,2024-06-07T09:56:00+00:00,2024-06-07T22:56:00+00:00,333.92,333.79,5,1818.67,672.44,869.06,724.69,46.62,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005958,1,12,10,3,37,10,129,2024-05-14T08:03:00+00:00,2024-05-14T13:03:00+00:00,2024-05-14T13:03:00+00:00,2024-05-18T15:03:00+00:00,2024-05-19T09:03:00+00:00,1134.05,1182.8,5,29005.33,2019.95,2108.93,1591.78,156.1,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005959,1,20,7,1,45,22,160,2024-06-02T05:55:00+00:00,2024-06-02T15:55:00+00:00,2024-06-02T15:55:00+00:00,2024-06-05T22:55:00+00:00,2024-06-06T03:55:00+00:00,607.41,623.31,24,36435.96,966.48,1403.14,1035.32,83.85,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005960,1,4,8,2,21,2,71,2024-01-03T05:45:00+00:00,2024-01-03T14:45:00+00:00,2024-01-03T14:45:00+00:00,2024-01-05T16:45:00+00:00,2024-01-05T22:45:00+00:00,450.77,472.29,18,42437.92,877.0,1260.41,1082.29,67.25,234.82,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005961,1,20,5,2,5,22,19,2024-03-21T02:44:00+00:00,2024-03-21T18:44:00+00:00,2024-03-21T18:44:00+00:00,2024-03-24T00:44:00+00:00,2024-03-24T10:44:00+00:00,288.82,290.16,2,25029.05,1962.81,593.02,464.91,39.35,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005962,1,5,9,1,25,6,86,2024-05-08T22:47:00+00:00,2024-05-09T10:47:00+00:00,2024-05-09T12:47:00+00:00,2024-05-11T11:47:00+00:00,2024-05-11T14:47:00+00:00,499.4,490.89,2,26134.69,2250.23,1145.88,878.51,69.67,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005963,1,14,14,1,57,6,198,2024-05-28T09:51:00+00:00,2024-05-28T16:51:00+00:00,2024-05-28T16:51:00+00:00,2024-05-30T18:51:00+00:00,2024-05-30T21:51:00+00:00,582.13,604.65,8,17388.73,2207.56,1351.73,1178.2,80.36,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005964,1,24,10,1,41,14,144,2024-02-21T11:49:00+00:00,2024-02-22T09:49:00+00:00,2024-02-22T09:49:00+00:00,2024-02-24T11:49:00+00:00,2024-02-24T15:49:00+00:00,368.48,379.7,16,27964.39,762.6,753.37,652.61,51.05,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005965,1,13,4,3,13,58,56,2024-02-15T08:54:00+00:00,2024-02-16T07:54:00+00:00,2024-02-16T09:54:00+00:00,2024-02-20T14:54:00+00:00,2024-02-20T06:54:00+00:00,2149.06,2153.73,6,14828.13,1817.46,5409.72,4483.74,294.96,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005966,1,13,14,1,5,54,27,2024-06-23T20:03:00+00:00,2024-06-24T15:03:00+00:00,2024-06-24T16:03:00+00:00,2024-06-26T22:03:00+00:00,2024-06-26T14:03:00+00:00,393.63,393.16,2,19809.62,3445.39,1056.09,903.63,55.88,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005967,1,11,3,3,29,26,105,2024-03-05T21:42:00+00:00,2024-03-06T14:42:00+00:00,2024-03-06T14:42:00+00:00,2024-03-09T20:42:00+00:00,2024-03-09T20:42:00+00:00,868.06,880.27,9,4514.52,1673.97,2296.01,1984.12,119.58,113.05,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005968,1,22,15,1,1,54,13,2024-04-18T06:44:00+00:00,2024-04-18T18:44:00+00:00,,2024-04-19T18:44:00+00:00,,218.73,0.0,15,18562.44,1885.01,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005969,1,19,2,3,33,6,114,2024-04-07T12:57:00+00:00,2024-04-08T11:57:00+00:00,2024-04-08T14:57:00+00:00,2024-04-12T19:57:00+00:00,2024-04-13T01:57:00+00:00,1788.13,1808.33,1,2081.33,851.52,4266.12,3109.75,251.77,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005970,1,17,10,3,21,30,77,2024-02-22T23:36:00+00:00,2024-02-23T10:36:00+00:00,2024-02-23T13:36:00+00:00,2024-02-27T18:36:00+00:00,2024-02-28T01:36:00+00:00,1199.1,1176.14,2,42949.8,3491.5,2260.97,1929.62,166.14,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005971,1,9,6,1,25,30,91,2024-01-17T02:37:00+00:00,2024-01-17T07:37:00+00:00,2024-01-17T09:37:00+00:00,2024-01-20T10:37:00+00:00,2024-01-20T12:37:00+00:00,898.44,890.86,23,38022.33,2761.37,2198.25,1843.85,127.35,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005972,1,24,6,2,33,30,120,2024-01-16T22:26:00+00:00,2024-01-17T17:26:00+00:00,2024-01-17T20:26:00+00:00,2024-01-22T01:26:00+00:00,2024-01-21T22:26:00+00:00,1017.67,1057.57,14,7793.53,193.76,2809.75,2195.5,144.25,213.93,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005973,1,23,11,2,53,34,191,2024-02-20T07:25:00+00:00,2024-02-21T07:25:00+00:00,2024-02-21T07:25:00+00:00,2024-02-25T11:25:00+00:00,2024-02-25T05:25:00+00:00,2054.98,2129.64,4,31795.59,1729.6,4809.79,4070.25,284.72,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005974,1,4,12,1,9,34,36,2024-04-09T05:20:00+00:00,2024-04-09T18:20:00+00:00,2024-04-09T18:20:00+00:00,2024-04-14T02:20:00+00:00,2024-04-13T22:20:00+00:00,1654.53,1697.35,15,14079.7,2688.65,3257.44,2392.29,232.96,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005975,1,15,14,2,25,10,87,2024-05-13T07:34:00+00:00,2024-05-13T17:34:00+00:00,2024-05-13T18:34:00+00:00,2024-05-15T23:34:00+00:00,2024-05-15T18:34:00+00:00,434.03,433.76,10,40913.02,3185.27,1143.08,841.56,59.74,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005976,1,21,2,1,37,42,136,2024-05-27T07:00:00+00:00,2024-05-28T06:00:00+00:00,2024-05-28T09:00:00+00:00,2024-06-01T10:00:00+00:00,2024-06-01T09:00:00+00:00,2053.29,2147.14,16,7243.88,1812.77,4601.53,3986.09,283.46,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005977,1,16,7,2,9,26,34,2024-03-30T23:49:00+00:00,2024-03-31T08:49:00+00:00,2024-03-31T08:49:00+00:00,2024-04-02T16:49:00+00:00,2024-04-02T12:49:00+00:00,421.59,414.98,18,36289.18,305.42,1378.44,1099.55,59.44,247.32,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005978,1,4,5,1,9,50,40,2024-02-28T11:45:00+00:00,2024-02-28T18:45:00+00:00,2024-02-28T21:45:00+00:00,2024-03-01T22:45:00+00:00,2024-03-02T06:45:00+00:00,222.13,219.26,20,39210.06,77.52,441.83,361.74,30.22,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005979,1,19,4,1,9,34,36,2024-02-29T22:25:00+00:00,2024-03-01T07:25:00+00:00,2024-03-01T09:25:00+00:00,2024-03-05T11:25:00+00:00,2024-03-05T07:25:00+00:00,1750.11,1778.06,4,15984.4,273.21,3897.58,3120.43,238.1,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005980,1,20,14,2,9,22,33,2024-01-17T06:51:00+00:00,2024-01-17T16:51:00+00:00,,2024-01-20T16:51:00+00:00,,898.53,0.0,15,3046.29,1217.67,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005981,1,23,14,3,21,38,79,2024-06-03T22:35:00+00:00,2024-06-04T15:35:00+00:00,,2024-06-08T15:35:00+00:00,,1021.22,0.0,8,20329.08,461.82,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005982,1,10,1,1,45,30,162,2024-01-28T16:31:00+00:00,2024-01-29T12:31:00+00:00,2024-01-29T12:31:00+00:00,2024-01-31T14:31:00+00:00,2024-01-31T12:31:00+00:00,566.48,557.12,4,36672.62,2151.45,1410.05,1054.91,77.69,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005983,1,25,7,3,49,30,176,2024-03-16T03:46:00+00:00,2024-03-16T12:46:00+00:00,,2024-03-19T12:46:00+00:00,,867.02,0.0,4,35985.99,1659.18,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005984,1,3,9,1,21,26,76,2024-05-05T21:22:00+00:00,2024-05-06T16:22:00+00:00,2024-05-06T19:22:00+00:00,2024-05-08T20:22:00+00:00,2024-05-09T11:22:00+00:00,514.41,533.78,5,10129.49,1112.84,1012.62,828.25,71.76,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005985,1,25,8,2,37,50,138,2024-06-01T02:37:00+00:00,2024-06-01T17:37:00+00:00,2024-06-01T20:37:00+00:00,2024-06-05T23:37:00+00:00,2024-06-05T22:37:00+00:00,1010.3,1013.12,21,15031.26,191.4,1957.0,1543.19,139.47,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005986,1,25,6,1,33,10,115,2024-05-14T02:02:00+00:00,2024-05-14T06:02:00+00:00,2024-05-14T06:02:00+00:00,2024-05-18T13:02:00+00:00,2024-05-18T03:02:00+00:00,1729.61,1796.14,21,23233.74,413.63,4382.7,3438.07,238.08,152.68,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005987,1,4,15,2,1,22,5,2024-03-27T04:15:00+00:00,2024-03-27T09:15:00+00:00,2024-03-27T11:15:00+00:00,2024-03-29T17:15:00+00:00,2024-03-29T12:15:00+00:00,450.14,465.94,11,23338.84,2460.97,1242.84,909.87,63.47,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005988,1,1,13,3,13,34,50,2024-02-15T17:22:00+00:00,2024-02-16T13:22:00+00:00,2024-02-16T13:22:00+00:00,2024-02-19T15:22:00+00:00,2024-02-19T19:22:00+00:00,987.24,1013.12,4,39962.12,2923.92,2417.01,2021.37,135.5,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005989,1,7,14,2,1,58,14,2024-02-26T13:52:00+00:00,2024-02-27T10:52:00+00:00,2024-02-27T13:52:00+00:00,2024-02-28T12:52:00+00:00,2024-02-29T20:52:00+00:00,232.96,237.65,5,28244.99,3223.89,617.35,448.68,31.69,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005990,1,9,12,2,29,34,106,2024-02-04T19:52:00+00:00,2024-02-05T12:52:00+00:00,2024-02-05T12:52:00+00:00,2024-02-09T20:52:00+00:00,2024-02-09T21:52:00+00:00,1017.73,1042.25,17,34699.49,173.99,1885.6,1540.67,136.12,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005991,1,23,11,3,29,26,105,2024-06-10T04:45:00+00:00,2024-06-10T18:45:00+00:00,2024-06-10T18:45:00+00:00,2024-06-14T02:45:00+00:00,2024-06-14T01:45:00+00:00,879.61,876.74,24,40575.77,3476.05,2010.65,1654.81,124.77,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005992,1,4,8,2,57,26,203,2024-03-04T23:50:00+00:00,2024-03-05T07:50:00+00:00,2024-03-05T07:50:00+00:00,2024-03-07T14:50:00+00:00,2024-03-07T10:50:00+00:00,544.12,549.08,1,5509.38,1017.42,1015.73,792.24,74.95,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005993,1,12,1,3,17,38,65,2024-05-17T07:39:00+00:00,2024-05-17T11:39:00+00:00,2024-05-17T11:39:00+00:00,2024-05-21T14:39:00+00:00,2024-05-21T12:39:00+00:00,1097.17,1078.18,16,25058.39,826.98,2560.42,1922.72,151.03,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005994,1,22,2,3,37,14,130,2024-02-24T20:31:00+00:00,2024-02-25T18:31:00+00:00,2024-02-25T21:31:00+00:00,2024-03-01T02:31:00+00:00,2024-03-01T12:31:00+00:00,2419.06,2529.77,2,22643.8,1932.98,5988.5,4733.7,335.16,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005995,1,2,12,1,49,34,177,2024-03-08T15:48:00+00:00,2024-03-09T13:48:00+00:00,2024-03-09T13:48:00+00:00,2024-03-13T17:48:00+00:00,2024-03-14T04:48:00+00:00,1929.3,2007.97,15,12795.41,195.37,4006.67,3392.16,265.76,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005996,1,14,9,3,33,46,123,2024-04-12T20:22:00+00:00,2024-04-13T10:22:00+00:00,,2024-04-17T10:22:00+00:00,,1476.36,0.0,17,34826.57,3419.79,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005997,1,1,6,2,45,18,159,2024-06-10T06:04:00+00:00,2024-06-10T14:04:00+00:00,2024-06-10T14:04:00+00:00,2024-06-14T18:04:00+00:00,2024-06-14T23:04:00+00:00,1142.76,1122.36,3,18470.03,2816.13,2590.46,2276.82,162.1,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005998,1,6,2,1,21,42,80,2024-05-31T04:04:00+00:00,2024-05-31T16:04:00+00:00,2024-05-31T19:04:00+00:00,2024-06-04T21:04:00+00:00,2024-06-04T18:04:00+00:00,1717.87,1782.89,12,25829.06,2724.31,3894.5,3035.52,237.15,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005999,1,13,1,3,41,18,145,2024-01-16T15:44:00+00:00,2024-01-17T08:44:00+00:00,2024-01-17T08:44:00+00:00,2024-01-21T10:44:00+00:00,2024-01-21T15:44:00+00:00,2128.85,2149.15,7,2387.53,2026.11,5034.19,4349.73,301.76,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006000,1,5,5,1,21,26,76,2024-06-13T06:23:00+00:00,2024-06-13T18:23:00+00:00,2024-06-13T20:23:00+00:00,2024-06-17T02:23:00+00:00,2024-06-16T19:23:00+00:00,512.29,507.49,16,11313.11,909.27,863.65,643.74,72.67,0.0,Delivered,True,False,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006001,1,23,3,2,45,54,167,2024-01-08T13:38:00+00:00,2024-01-09T08:38:00+00:00,2024-01-09T08:38:00+00:00,2024-01-11T12:38:00+00:00,2024-01-11T03:38:00+00:00,466.29,476.55,2,29039.44,1303.52,1277.52,1042.23,67.03,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006002,1,17,4,3,5,42,24,2024-02-04T05:34:00+00:00,2024-02-04T09:34:00+00:00,,2024-02-08T09:34:00+00:00,,1463.4,0.0,6,8710.77,269.48,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006003,1,6,4,1,53,58,196,2024-01-11T18:42:00+00:00,2024-01-12T15:42:00+00:00,2024-01-12T15:42:00+00:00,2024-01-14T22:42:00+00:00,2024-01-15T06:42:00+00:00,334.02,336.18,5,23973.83,2016.54,962.57,835.38,48.02,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006004,1,24,8,1,1,10,2,2024-01-15T14:49:00+00:00,2024-01-16T12:49:00+00:00,2024-01-16T15:49:00+00:00,2024-01-19T13:49:00+00:00,2024-01-19T23:49:00+00:00,728.98,719.96,19,8206.61,2039.7,1377.59,1144.54,103.33,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006005,1,22,5,3,21,26,76,2024-05-16T22:27:00+00:00,2024-05-17T18:27:00+00:00,2024-05-17T18:27:00+00:00,2024-05-20T19:27:00+00:00,2024-05-21T05:27:00+00:00,501.94,503.71,15,30128.51,158.85,896.29,786.92,69.09,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006006,1,8,12,3,33,58,126,2024-02-11T07:58:00+00:00,2024-02-12T07:58:00+00:00,2024-02-12T07:58:00+00:00,2024-02-16T09:58:00+00:00,2024-02-16T07:58:00+00:00,2346.94,2326.74,2,25464.13,1309.07,4811.48,3550.3,322.12,180.38,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006007,1,1,3,1,57,42,207,2024-04-12T23:05:00+00:00,2024-04-13T16:05:00+00:00,2024-04-13T17:05:00+00:00,2024-04-17T21:05:00+00:00,2024-04-17T18:05:00+00:00,1803.72,1867.22,10,27382.72,3371.01,4238.38,3215.0,253.96,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006008,1,14,5,1,5,26,20,2024-06-13T08:29:00+00:00,2024-06-14T06:29:00+00:00,2024-06-14T06:29:00+00:00,2024-06-17T12:29:00+00:00,2024-06-17T20:29:00+00:00,498.14,516.28,8,33474.47,1937.68,976.78,778.69,70.66,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006009,1,25,10,2,25,38,93,2024-06-26T00:49:00+00:00,2024-06-26T10:49:00+00:00,2024-06-26T13:49:00+00:00,2024-06-29T13:49:00+00:00,2024-06-29T23:49:00+00:00,903.8,885.73,12,3425.46,756.66,1915.1,1452.2,128.29,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006010,1,21,9,2,13,42,52,2024-01-15T00:23:00+00:00,2024-01-15T13:23:00+00:00,2024-01-15T15:23:00+00:00,2024-01-17T19:23:00+00:00,2024-01-18T13:23:00+00:00,367.97,363.43,1,36607.96,2566.29,757.93,594.86,52.16,0.0,Exception,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006011,1,25,3,3,1,46,11,2024-03-23T21:30:00+00:00,2024-03-24T09:30:00+00:00,2024-03-24T12:30:00+00:00,2024-03-27T12:30:00+00:00,2024-03-27T13:30:00+00:00,664.47,660.25,17,31422.48,3322.27,1666.65,1303.22,90.53,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006012,1,6,2,1,1,46,11,2024-01-12T05:46:00+00:00,2024-01-12T10:46:00+00:00,2024-01-12T12:46:00+00:00,2024-01-15T11:46:00+00:00,2024-01-15T10:46:00+00:00,671.16,661.42,15,15579.4,1438.61,1680.42,1255.5,96.48,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006013,1,8,5,1,45,26,161,2024-03-29T22:28:00+00:00,2024-03-30T13:28:00+00:00,2024-03-30T15:28:00+00:00,2024-04-02T20:28:00+00:00,2024-04-02T20:28:00+00:00,385.0,377.83,22,34581.47,2871.9,746.13,641.21,54.28,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006014,1,11,12,1,25,34,92,2024-06-18T02:40:00+00:00,2024-06-18T07:40:00+00:00,2024-06-18T07:40:00+00:00,2024-06-22T12:40:00+00:00,2024-06-22T20:40:00+00:00,1928.55,1906.56,14,36092.98,3193.89,3967.03,3400.25,270.0,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006015,1,1,5,2,13,46,53,2024-06-04T02:47:00+00:00,2024-06-04T06:47:00+00:00,,2024-06-09T06:47:00+00:00,,1328.23,0.0,1,3618.57,518.38,0.0,0.0,0.0,0.0,Cancelled,False,False,False,True,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006016,1,13,12,1,9,46,39,2024-03-30T08:14:00+00:00,2024-03-30T14:14:00+00:00,2024-03-30T14:14:00+00:00,2024-04-01T15:14:00+00:00,2024-04-02T01:14:00+00:00,448.73,445.9,10,20590.98,2274.66,1192.32,939.46,63.27,213.19,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006017,1,18,2,1,49,10,171,2024-06-27T18:46:00+00:00,2024-06-28T17:46:00+00:00,2024-06-28T19:46:00+00:00,2024-06-29T23:46:00+00:00,2024-06-29T22:46:00+00:00,224.99,226.86,19,20089.15,2882.73,647.06,532.55,31.94,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006018,1,11,13,3,5,54,27,2024-01-26T02:18:00+00:00,2024-01-26T16:18:00+00:00,2024-01-26T16:18:00+00:00,2024-01-29T00:18:00+00:00,2024-01-29T01:18:00+00:00,400.45,402.76,2,25413.27,1825.13,1093.23,848.72,56.06,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006019,1,17,5,1,29,14,102,2024-02-19T02:58:00+00:00,2024-02-19T17:58:00+00:00,2024-02-19T20:58:00+00:00,2024-02-23T22:58:00+00:00,2024-02-23T17:58:00+00:00,862.17,899.2,6,24746.99,255.61,1481.68,1293.63,119.45,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006020,1,14,2,2,45,10,157,2024-05-16T18:11:00+00:00,2024-05-17T18:11:00+00:00,2024-05-17T21:11:00+00:00,2024-05-19T23:11:00+00:00,2024-05-20T04:11:00+00:00,469.87,485.35,2,27289.11,1705.9,1228.55,1044.34,64.68,0.0,Delivered,False,True,False,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S006021,1,23,7,3,21,54,83,2024-02-20T00:38:00+00:00,2024-02-20T16:38:00+00:00,2024-02-20T16:38:00+00:00,2024-02-22T23:38:00+00:00,2024-02-22T11:38:00+00:00,331.54,335.44,19,6487.19,1880.27,912.58,677.1,45.93,0.0,Delivered,True,True,True,False,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
